"STATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT11"
"USW00094889","2019-01-25","6.7",,," 0211","0.0",,,,"-5.5","-12.7",,"  240","  240",,,"11.2","15.2",,,,,,,,
"USW00094889","2019-01-26","2.0",,," 1706","1.3",,,,"-7.1","-17.7",,"  200","  180",,,"6.7","8.1",,,,,,,,
"USW00094889","2019-01-27","3.6",,," 1546","1.0",,,,"-8.2","-24.3",,"  240","  240",,,"9.4","10.7",,,,,,,,
"USW00094889","2019-01-28","4.9",,," 2159","3.6",,,,"1.7","-22.7",,"  230","  220",,,"13.4","16.1",,,,,,,,
"USW00094889","2019-01-29","7.2",,," 1605","0.0",,,,"-6.0","-18.8",,"  220","  220",,,"13.4","16.1",,,,,,,,
"USW00094889","2019-01-30","7.8",,," 0932","0.0",,,,"-18.8","-27.1",,"  230","  240",,,"13.4","17.0",,,,,,,,
"USW00094889","2019-01-31","4.0",,," 1410","0.0",,,,"-16.6","-28.8",,"  190","  210",,,"6.7","8.5",,,,,,,,
"USW00094889","2019-02-01","0.5",,," 1543","0.0",,,,"-10.5","-19.9",,"  170","  190",,,"3.1","4.0",,,,,,,,
"USW00094889","2019-02-02","3.8",,," 1450","0.0",,,,"3.3","-14.9",,"  200","  200",,,"7.2","8.9",,,,,,,,
"USW00094889","2019-02-03","3.4",,," 1329","0.0",,,,"11.1","1.7",,"  200","  190",,,"8.9","11.2",,,,,,,,
"USW00094889","2019-02-04","3.6",,," 2311","3.6",,,,"10.6","5.0",,"  250","  250",,,"8.1","10.3",,,,,,,,
"USW00094889","2019-02-05","4.0",,," 0402","0.0",,,,"8.3","-1.6",,"  270","  270",,,"9.4","11.6",,,,,,,,
"USW00094889","2019-02-06","2.8",,," 0143","11.7",,,,"1.7","-1.6",,"   80","   80",,,"6.7","9.8",,,,,,,,
"USW00094889","2019-02-07","4.3",,," 2018","1.0",,,,"12.8","0.0",,"  240","  230",,,"14.8","18.3",,,,,,,,
"USW00094889","2019-02-08","9.0",,," 0038","0.0",,,,"0.6","-9.9",,"  240","  240",,,"14.8","20.1",,,,,,,,
"USW00094889","2019-02-09","2.6",,," 0210","0.0",,,,"-3.8","-12.7",,"  270","  270",,,"8.9","11.2",,,,,,,,
"USW00094889","2019-02-10","3.0",,," 1759","0.8",,,,"-2.7","-11.6",,"  100","   50",,,"5.8","7.2",,,,,,,,
"USW00094889","2019-02-11","4.0",,," 2154","0.0",,,,"-1.0","-5.5",,"   50","   50",,,"7.2","10.7",,,,,,,,
"USW00094889","2019-02-12","5.8",,," 2234","12.4",,,,"1.1","-3.2",,"  200","  190",,,"11.6","16.1",,,,,,,,
"USW00094889","2019-02-13","7.9",,," 0228","0.3",,,,"-1.6","-9.3",,"  230","  220",,,"13.9","17.0",,,,,,,,
"USW00094889","2019-02-14","2.5",,," 1315","0.0",,,,"6.1","-12.1",,"  160","  170",,,"6.7","8.9","    1",,,,,,"    1",
"USW00094889","2019-02-15","6.9",,," 1344",,,,,"4.4","-8.2",,"  240","  310",,,"12.5","25.9",,,,,,,,
"USW00094889","2019-02-16","3.0",,," 0146","0.0",,,,"-2.7","-8.2",,"  320","  300",,,"5.8","8.5",,,,,,,,
"USW00094889","2019-02-17","4.2",,," 1705","5.6",,,,"-3.2","-5.5",,"   50","   50",,,"8.1","10.3",,,,,,,,
"USW00094889","2019-02-18","3.2",,," 1346","0.8",,,,"-2.7","-19.3",,"  310","  320",,,"6.7","9.8",,,,,,,,
"USW00094889","2019-02-19","1.0",,," 0754","0.0",,,,"-1.0","-21.0",,"  340","  340",,,"3.6","4.5",,,,,,,,
"USW00094889","2019-02-20","4.3",,," 2354","0.5",,,,"2.8","-6.6",,"  230","  240",,,"10.3","12.1",,,,,,,,
"USW00094889","2019-02-21","6.0",,," 0236","0.0",,,,"2.8","-2.7",,"  230","  250",,,"10.3","13.9",,,,,,,,
"USW00094889","2019-02-22","1.6",,," 1359","0.0",,,,"3.3","-8.2",,"  120","   30",,,"4.0","5.4",,,,,,,,
"USW00094889","2019-02-23","3.4",,," 1428","1.5",,,,"5.0","-3.2",,"   60","   80",,,"6.7","8.5",,,,,,,,
"USW00094889","2019-02-24","9.8",,," 1638","5.3",,,,"8.3","-3.8",,"  240","  230",,,"19.2","24.6",,,,,,,,
"USW00094889","2019-02-25","7.9",,," 0201","0.0",,,,"-2.7","-8.2",,"  250","  250",,,"17.9","22.8",,,,,,,,
"USW00094889","2019-02-26","3.4",,," 2134","0.0",,,,"-3.8","-9.3",,"   90","   90",,,"5.8","7.2",,,,,,,,
"USW00094889","2019-02-27","3.4",,," 1617","1.8",,,,"-3.2","-7.7",,"  290","  280",,,"6.7","8.9",,,,,,,,
"USW00094889","2019-02-28","1.3",,," 1344","0.0",,,,"-2.1","-16.6",,"  120","  250",,,"4.0","5.8",,,,,,,,
"USW00094889","2019-03-01","1.4",,," 1320","0.0",,,,"1.1","-13.2",,"   60","   20",,,"4.0","5.8",,,,,,,,
"USW00094889","2019-03-02","2.6",,," 1524","0.0",,,,"1.1","-7.1",,"  290","  300",,,"7.6","10.3",,,,,,,,
"USW00094889","2019-03-03","2.7",,," 1706","0.0",,,,"-1.6","-11.0",,"  310","  300",,,"6.7","8.1",,,,,,,,
"USW00094889","2019-03-04","4.3",,," 1732","0.0",,,,"-7.7","-16.0",,"  250","  250",,,"9.8","12.5",,,,,,,,
"USW00094889","2019-03-05","5.9",,," 1602","0.0",,,,"-6.0","-13.8",,"  240","  270",,,"10.3","13.0",,,,,,,,
"USW00094889","2019-03-06","3.3",,," 1447","0.0",,,,"-6.0","-17.7",,"  230","  200",,,"8.9","11.2",,,,,,,,
"USW00094889","2019-03-07","2.3",,," 1036","0.0",,,,"-2.7","-9.3",,"  280","  290",,,"7.6","9.4",,,,,,,,
"USW00094889","2019-03-08","0.8",,," 1342","0.0",,,,"3.9","-13.2",,"  220","  220",,,"4.0","4.9",,,,,,,,
"USW00094889","2019-03-09","4.1",,," 1822","15.7",,,,"5.0","-8.8",,"   80","   80",,,"10.3","13.4",,,,,,,,
"USW00094889","2019-03-10","8.3",,," 1345","0.0",,,,"8.3","0.6",,"  230","  220",,,"16.1","20.6",,,,,,,,
"USW00094889","2019-03-11","5.7",,," 1343","0.0",,,,"5.6","-3.2",,"  270","  250",,,"11.2","14.3",,,,,,,,
"USW00094889","2019-03-12","2.4",,," 1247","0.0",,,,"7.2","-8.2",,"  230","  230",,,"6.3","8.5",,,,,,,,
"USW00094889","2019-03-13","2.6",,," 1040","0.5",,,,"11.7","-1.0",,"  160","  170",,,"5.8","8.1",,,,,,,,
"USW00094889","2019-03-14","5.9",,," 1810","9.1",,,,"17.8","4.4",,"  230","  160",,,"13.4","17.4",,,,,,,,
"USW00094889","2019-03-15","7.5",,," 0154","3.8",,,,"7.8","0.0",,"  220","  230",,,"14.8","19.2",,,,,,,,
"USW00094889","2019-03-16","5.1",,," 1559","0.0",,,,"3.3","-3.8",,"  290","  260",,,"10.3","14.3",,,,,,,,
"USW00094889","2019-03-17","1.7",,," 1104","0.0",,,,"2.8","-9.3",,"  180","  190",,,"5.8","7.2",,,,,,,,
"USW00094889","2019-03-18","1.7",,," 1503","0.0",,,,"6.1","-6.0",,"  240","  240",,,"5.8","7.2",,,,,,,,
"USW00094889","2019-03-19","2.2",,," 1415","0.0",,,,"9.4","-6.6",,"  210","  220",,,"7.2","9.4",,,,,,,,
"USW00094889","2019-03-20","3.3",,," 1310","2.0",,,,"7.2","-4.9",,"  210","  210",,,"8.9","12.1",,,,,,,,
"USW00094889","2019-03-21","3.0",,," 2132","0.0",,,,"6.1","-0.5",,"  270","  270",,,"9.4","11.2",,,,,,,,
"USW00094889","2019-03-22","5.9",,," 1348","0.0",,,,"7.2","-2.1",,"  320","  320",,,"11.2","14.8",,,,,,,,
"USW00094889","2019-03-23","2.7",,," 0020","0.0",,,,"8.9","-4.9",,"  250","  310",,,"6.3","8.9",,,,,,,,
"USW00094889","2019-03-24","2.1",,," 2314","0.0",,,,"12.2","-4.9",,"   20","   10",,,"9.4","11.6",,,,,,,,
"USW00094889","2019-03-25","4.2",,," 0803","0.0",,,,"8.3","-4.3",,"   20","   30",,,"9.8","12.5",,,,,,,,
"USW00094889","2019-03-26","1.9",,," 0828","0.0",,,,"8.3","-6.0",,"   10","   20",,,"6.3","8.5",,,,,,,,
"USW00094889","2019-03-27","2.6",,," 1510","0.0",,,,"11.7","-6.6",,"  150","  150",,,"7.6","9.8",,,,,,,,
"USW00094889","2019-03-28","4.5",,," 1336","0.5",,,,"20.0","2.2",,"  220","  190",,,"8.1","12.1",,,,,,,,
"USW00094889","2019-03-29","3.8",,," 0525","1.0",,,,"12.2","3.3",,"   20","   30",,,"7.2","9.4",,,,,,,,
"USW00094889","2019-03-30","4.7",,," 2352","29.2",,,,"6.7","-0.5",,"  300","  300",,,"8.1","11.6",,,,,,,,
"USW00094889","2019-03-31","6.3",,," 0104","0.8",,,,"0.0","-6.0",,"  310","  290",,,"10.3","13.4",,,,,,,,
"USW00094889","2019-04-01","3.3",,," 1505","0.0",,,,"5.6","-7.7",,"  200","  170",,,"8.1","11.2",,,,,,,,
"USW00094889","2019-04-02","5.1",,," 1948","0.0",,,,"13.3","-1.0",,"  210","  180",,,"10.7","13.9",,,,,,,,
"USW00094889","2019-04-03","5.8",,," 0902","0.0",,,,"12.2","-1.0",,"  250","  260",,,"13.9","17.4",,,,,,,,
"USW00094889","2019-04-04","3.8",,," 2012","0.0",,,,"6.7","-0.5",,"   50","   40",,,"6.7","8.5",,,,,,,,
"USW00094889","2019-04-05","2.6",,," 1437","0.0",,,,"16.1","2.2",,"   80","  290",,,"6.3","8.1",,,,,,,,
"USW00094889","2019-04-06","1.4",,," 1339","0.0",,,,"20.0","-0.5",,"  110","  210",,,"5.4","6.7",,,,,,,,
"USW00094889","2019-04-07","3.0",,," 1309","0.5",,,,"21.7","3.9",,"  200","  110",,,"6.7","8.9",,,,,,,,
"USW00094889","2019-04-08","4.7",,," 0944","0.0",,,,"22.8","6.1",,"  230","  250",,,"9.8","12.5",,,,,,,,
"USW00094889","2019-04-09","6.2",,," 1635","0.0",,,,"17.2","7.8",,"  270","  270",,,"13.4","18.8",,,,,,,,
"USW00094889","2019-04-10","4.2",,," 0837","0.3",,,,"7.8","0.6",,"   10","  350",,,"7.6","10.3",,,,,,,,
"USW00094889","2019-04-11","6.5",,," 0750","0.0",,,,"10.0","0.0",,"   70","   50",,,"11.2","16.1",,,,,,,,
"USW00094889","2019-04-12","6.1",,," 1259","4.3",,,,"17.2","5.6",,"  200","  200",,,"13.4","17.4",,,,,,,,
"USW00094889","2019-04-13","5.1",,," 1240","0.0",,,,"14.4","1.1",,"  220","  240",,,"11.6","14.3",,,,,,,,
"USW00094889","2019-04-14","5.3",,," 1905","15.0",,,,"5.0","0.6",,"   50","  360",,,"8.9","12.1",,,,,,,,
"USW00094889","2019-04-15","4.7",,," 1343","0.0",,,,"12.8","-1.0",,"  270","  270",,,"9.8","12.5",,,,,,,,
"USW00094889","2019-04-16","2.5",,," 1900","0.0",,,,"21.1","-1.0",,"   30","   30",,,"7.2","9.4",,,,,,,,
"USW00094889","2019-04-17","3.9",,," 1534","1.3",,,,"15.6","7.2",,"   90","   90",,,"9.8","11.6",,,,,,,,
"USW00094889","2019-04-18","5.0",,," 1659","7.6",,,,"18.9","7.2",,"  230","  230",,,"11.6","15.2",,,,,,,,
"USW00094889","2019-04-19","6.7",,," 1404","9.7",,,,"7.2","3.9",,"  350","  330",,,"10.3","14.3",,,,,,,,
"USW00094889","2019-04-20","5.5",,," 0802","21.1",,,,"6.1","3.9",,"  350","  340",,,"10.3","15.2",,,,,,,,
"USW00094889","2019-04-21","1.8",,," 1811","0.3",,,,"20.0","4.4",,"  180","  180",,,"5.4","6.7",,,,,,,,
"USW00094889","2019-04-22","3.0",,," 1615","0.0",,,,"22.2","3.3",,"  140","  110",,,"7.6","11.6",,,,,,,,
"USW00094889","2019-04-23","5.3",,," 1041","0.8",,,,"20.0","6.1",,"  240","  270",,,"12.5","15.7",,,,,,,,
"USW00094889","2019-04-24","2.1",,," 0151","0.0",,,,"17.2","-0.5",,"  360","  360",,,"6.7","8.9",,,,,,,,
"USW00094889","2019-04-25","2.1",,," 2354","15.2",,,,"15.6","6.7",,"   30","   20",,,"4.5","5.8",,,,,,,,
"USW00094889","2019-04-26","6.7",,," 1532","8.9",,,,"17.2","7.2",,"  330","  310",,,"13.0","17.4",,,,,,,,
"USW00094889","2019-04-27","4.3",,," 0339","7.9",,,,"11.1","2.8",,"  320","  300",,,"10.7","14.3",,,,,,,,
"USW00094889","2019-04-28","3.9",,," 0803","1.3",,,,"13.9","2.2",,"   20","   10",,,"7.6","9.8",,,,,,,,
"USW00094889","2019-04-29","3.3",,," 1430","9.7",,,,"6.7","3.3",,"   90","   80",,,"7.2","11.6",,,,,,,,
"USW00094889","2019-04-30","3.8",,," 1953","22.9",,,,"9.4","2.2",,"  100","   90",,,"7.6","10.7",,,,,,,,
"USW00094889","2019-05-01","4.6",,," 1624","7.4",,,,"20.6","6.7",,"  270","  270",,,"9.4","13.0",,,,,,,,
"USW00094889","2019-05-02","2.0",,," 0802","1.3",,,,"15.0","7.2",,"  140","  110",,,"4.0","5.4",,,,,,,,
"USW00094889","2019-05-03","2.9",,," 1359","2.0",,,,"11.7","7.8",,"   30","   30",,,"6.3","7.2",,,,,,,,
"USW00094889","2019-05-04","2.5",,," 1142","0.0",,,,"17.2","5.6",,"   50","   60",,,"6.7","8.5",,,,,,,,
"USW00094889","2019-05-05","0.8",,," 1530","0.0",,,,"22.2","2.2",,"  300","  250",,,"6.3","8.9",,,,,,,,
"USW00094889","2019-05-06","2.6",,," 1531","2.3",,,,"23.9","5.0",,"  310","  310",,,"11.2","14.8",,,,,,,,
"USW00094889","2019-05-07","3.5",,," 0518","5.1",,,,"12.8","5.0",,"   50","   60",,,"7.2","10.3",,,,,,,,
"USW00094889","2019-05-08","5.5",,," 1748","0.0",,,,"16.1","5.6",,"  100","  120",,,"8.9","13.0",,,,,,,,
"USW00094889","2019-05-09","4.3",,," 1030","0.8",,,,"23.9","10.0",,"  220","  220",,,"13.0","18.3",,,,,,,,
"USW00094889","2019-05-10","4.7",,," 1114","0.3",,,,"15.0","3.3",,"  300","  310",,,"9.4","11.2",,,,,,,,
"USW00094889","2019-05-11","3.7",,," 1302","0.3",,,,"13.3","2.2",,"   40","   40",,,"7.2","9.4",,,,,,,,
"USW00094889","2019-05-12","4.2",,," 0604","0.5",,,,"11.7","5.6",,"   60","   50",,,"7.2","9.8","    1",,,,,,,
"USW00094889","2019-05-13","4.2",,," 1829","1.0",,,,"12.8","2.2",,"  360","   10",,,"8.1","11.2",,,,,,,,
"USW00094889","2019-05-14","2.4",,," 1804","0.0",,,,"20.6","-1.0",,"  350","  280",,,"6.7","9.4",,,,,,,,
"USW00094889","2019-05-15","3.0",,," 1609","0.0",,,,"23.3","2.2",,"  290","  280",,,"9.4","13.0",,,,,,,,
"USW00094889","2019-05-16","3.5",,," 1513","0.0",,,,"23.9","5.6",,"  250","  220",,,"9.8","13.4",,,,,,,,
"USW00094889","2019-05-17","1.5",,," 0809","2.0",,,,"19.4","11.7",,"   90","   70",,,"5.4","6.3",,,,,,,,
"USW00094889","2019-05-18","2.4",,," 1210","6.1",,,,"22.2","8.9",,"  150","  140",,,"5.8","6.7",,,,,,,,
"USW00094889","2019-05-19","3.4",,," 1238","7.9",,,,"25.6","9.4",,"  270","  250",,,"12.5","16.5",,,,,,,,
"USW00094889","2019-05-20","5.1",,," 1140","0.0",,,,"16.7","3.3",,"  270","  270",,,"10.3","13.9",,,,,,,,
"USW00094889","2019-05-21","2.4",,," 1307","0.0",,,,"15.6","1.1",,"  140","  120",,,"5.8","7.2",,,,,,,,
"USW00094889","2019-05-22","3.1",,," 1154","6.4",,,,"21.1","10.0",,"  130","  140",,,"6.7","9.4",,,,,,,,
"USW00094889","2019-05-23","5.7",,," 1348","2.5",,,,"25.6","10.6",,"  280","  290",,,"14.3","18.8",,,,,,,,
"USW00094889","2019-05-24","1.9",,," 2100","0.0",,,,"20.0","5.6",,"  200","  150",,,"5.4","6.7",,,,,,,,
"USW00094889","2019-05-25","4.3",,," 1424","0.0",,,,"29.4","12.8",,"  300","  290",,,"13.4","16.5",,,,,,,,
"USW00094889","2019-05-26","1.4",,," 1400","1.0",,,,"22.8","11.1",,"   60","   60",,,"4.5","5.8",,,,,,,,
"USW00094889","2019-05-27","2.6",,," 1344","5.1",,,,"23.3","9.4",,"  140","  180",,,"6.3","8.1",,"    1",,,,,,
"USW00094889","2019-05-28","4.4",,," 1404","0.0",,,,"26.7","12.8",,"  290","  300",,,"11.6","15.7",,,,,,,,
"USW00094889","2019-05-29","1.7",,," 1515","1.0",,,,"22.8","13.9",,"  300","  340",,,"5.8","7.6",,,,,,,,
"USW00094889","2019-05-30","1.7",,," 0716","6.6",,,,"21.1","13.3",,"  330","  220",,,"6.7","8.9",,,,,,,,
"USW00094889","2019-05-31","2.6",,," 1550","0.0",,,,"26.7","8.3",,"  250","  250",,,"7.6","9.8",,,,,,,,
"USW00094889","2019-06-01","2.7",,," 1312","18.0",,,,"24.4","13.9",,"  350","  340",,,"11.6","14.8",,,,,,,,
"USW00094889","2019-06-02","4.1",,," 1740","0.0",,,,"21.1","10.0",,"  350","  320",,,"8.1","11.2",,,,,,,,
"USW00094889","2019-06-03","3.0",,," 1612","0.0",,,,"18.9","5.6",,"  280","  290",,,"5.8","7.6",,,,,,,,
"USW00094889","2019-06-04","2.6",,," 1602","0.0",,,,"22.2","5.0",,"  240","  230",,,"7.6","10.7",,,,,,,,
"USW00094889","2019-06-05","3.7",,," 1850","5.3",,,,"26.7","14.4",,"   10","   20",,,"9.8","12.1",,,,,,,,
"USW00094889","2019-06-06","1.9",,," 0545","0.0",,,,"23.3","11.7",,"  360","  360",,,"4.5","5.8",,,,,,,,
"USW00094889","2019-06-07","2.6",,," 1508","0.0",,,,"26.7","8.9",,"  100","  110",,,"7.2","8.9",,,,,,,,
"USW00094889","2019-06-08","4.0",,," 1243","0.0",,,,"27.2","10.6",,"  100","  120",,,"7.6","11.6",,,,,,,,
"USW00094889","2019-06-09","2.6",,," 0007","14.0",,,,"23.3","18.9",,"  130","  110",,,"5.4","6.7",,,,,,,,
"USW00094889","2019-06-10","4.7",,," 1545","23.1",,,,"22.2","7.8",,"  300","  310",,,"10.7","15.2",,,,,,,,
"USW00094889","2019-06-11","1.8",,," 1000","0.0",,,,"24.4","3.9",,"  300","  290",,,"6.7","9.4",,,,,,,,
"USW00094889","2019-06-12","2.7",,," 2219","21.6",,,,"24.4","6.7",,"   70","  320",,,"6.7","10.3",,,,,,,,
"USW00094889","2019-06-13","2.8",,," 1700","9.9",,,,"17.2","8.9",,"  340","  340",,,"10.7","13.9",,,,,,,,
"USW00094889","2019-06-14","4.7",,," 1724","0.0",,,,"22.8","6.7",,"  230","  230",,,"8.9","12.1",,,,,,,,
"USW00094889","2019-06-15","3.5",,," 0750","0.3",,,,"20.6","16.7",,"  260","  230",,,"8.9","12.5",,,,,,,,
"USW00094889","2019-06-16","2.7",,," 0052","13.0",,,,"18.3","13.3",,"   70","   80",,,"5.8","7.6",,,,,,,,
"USW00094889","2019-06-17","1.1",,," 0938","0.0",,,,"21.1","13.9",,"   30","   30",,,"4.5","5.4",,,,,,,,
"USW00094889","2019-06-18","0.9",,," 1828","0.0",,,,"26.1","11.1",,"  160","  150",,,"4.5","5.8",,,,,,,,
"USW00094889","2019-06-19","1.5",,," 1710","0.0",,,,"27.2","12.8",,"  140","  140",,,"4.0","5.4",,,,,,,,
"USW00094889","2019-06-20","3.4",,," 1747","19.8",,,,"18.3","13.3",,"  360","   10",,,"7.6","10.7",,,,,,,,
"USW00094889","2019-06-21","3.1",,," 1105","0.0",,,,"25.0","11.1",,"  330","   10",,,"6.3","9.8",,,,,,,,
"USW00094889","2019-06-22","2.0",,," 1343","0.0",,,,"25.6","8.3",,"   80","   80",,,"5.4","6.7",,,,,,,,
"USW00094889","2019-06-23","2.7",,," 1431","0.0",,,,"26.1","7.2",,"  150","  160",,,"5.8","7.6",,,,,,,,
"USW00094889","2019-06-24","3.3",,," 1840","0.5",,,,"26.1","17.2",,"  260","  250",,,"10.3","13.0",,,,,,,,
"USW00094889","2019-06-25","5.1",,," 1058","0.0",,,,"27.8","16.1",,"  280","  270",,,"10.7","13.4",,,,,,,,
"USW00094889","2019-06-26","3.0",,," 1110","0.0",,,,"29.4","16.1",,"  300","  290",,,"7.2","9.8",,,,,,,,
"USW00094889","2019-06-27","1.6",,," 0346","0.0",,,,"30.6","16.1",,"  270","  260",,,"9.4","11.6",,,,,,,,
"USW00094889","2019-06-28","2.4",,," 0907","0.0",,,,"31.7","15.6",,"  280","  280",,,"7.6","9.8","    1",,,,,,"    1",
"USW00094889","2019-06-29","3.0",,," 1716","0.0",,,,"31.1","18.3",,"   10","   10",,,"6.3","8.5",,,,,,,,
"USW00094889","2019-06-30","2.5",,," 1336","0.0",,,,"28.9","17.2",,"  310","  330",,,"5.8","8.5",,,,,,,,
"USW00094889","2019-07-01","2.2",,," 1404","0.0",,,,"32.2","13.9",,"  290","  260",,,"6.3","7.2",,,,,,,,
"USW00094889","2019-07-02","2.6",,," 2057","0.5",,,,"32.8","20.6",,"  350","   10",,,"8.1","11.6",,,,,,,,
"USW00094889","2019-07-03","1.9",,," 0743","0.0",,,,"30.0","19.4",,"   20","  320",,,"5.8","8.5",,,,,,,,
"USW00094889","2019-07-04","1.6",,," 1405","0.5",,,,"29.4","18.3",,"  120","  100",,,"7.2","10.3",,,,,,,,
"USW00094889","2019-07-05","1.9",,," 1735","0.0",,,,"32.2","18.9",,"  310","  320",,,"6.7","9.4",,,,,,,,
"USW00094889","2019-07-06","2.6",,," 1508","0.8",,,,"31.7","20.0",,"   10","   10",,,"6.7","8.9",,,,,,,,
"USW00094889","2019-07-07","3.8",,," 0023","0.0",,,,"28.3","17.2",,"   20","   20",,,"6.7","8.9",,,,,,,,
"USW00094889","2019-07-08","1.8",,," 1459","0.0",,,,"27.2","12.8",,"   10","   10",,,"4.5","6.3",,,,,,,,
"USW00094889","2019-07-09","1.1",,," 1029","0.0",,,,"28.3","11.1",,"  130","  160",,,"3.6","4.9",,,,,,,,
"USW00094889","2019-07-10","2.2",,," 1258","0.0",,,,"32.2","12.8",,"  250","  260",,,"6.3","8.1",,,,,,,,
"USW00094889","2019-07-11","3.9",,," 1840","0.0",,,,"29.4","18.3",,"  340","  330",,,"7.6","9.8",,,,,,,,
"USW00094889","2019-07-12","2.2",,," 0102","0.0",,,,"26.1","12.2",,"  310","  350",,,"5.4","7.2",,,,,,,,
"USW00094889","2019-07-13","3.8",,," 1418","0.0",,,,"31.7","12.8",,"  290","  280",,,"9.8","12.5",,,,,,,,
"USW00094889","2019-07-14","2.0",,," 1037","0.0",,,,"28.9","14.4",,"  320","   20",,,"5.4","6.7",,,,,,,,
"USW00094889","2019-07-15","1.7",,," 1728","0.3",,,,"32.8","12.8",,"  210","  210",,,"7.2","10.3",,,,,,,,
"USW00094889","2019-07-16","2.3",,," 1745","33.0",,,,"29.4","17.8",,"  330","  320",,,"7.6","11.2",,,,,,,,
"USW00094889","2019-07-17","1.9",,," 1221","0.3",,,,"32.2","21.7",,"   40","  330",,,"5.8","13.0",,,,,,,,
"USW00094889","2019-07-18","2.6",,," 1336","3.0",,,,"30.6","17.8",,"  280","  290",,,"10.3","13.0",,,,,,,,
"USW00094889","2019-07-19","3.4",,," 1912","3.8",,,,"33.3","22.2",,"   10","   10",,,"15.7","20.6",,,,,,,,
"USW00094889","2019-07-20","4.6",,," 1737","0.0",,,,"34.4","22.2",,"  340","  330",,,"16.1","20.6",,,,,,,,
"USW00094889","2019-07-21",,,," 0000","0.3",,,,,,,"  360","  360",,,"6.7","8.1",,,,,,,,
"USW00094889","2019-07-22",,,," 0801","0.0",,,,,,,"  360","  360",,,"3.1","3.1",,,,,,,,
"USW00094889","2019-07-23",,,," 1653","2.5",,,,,,,"  360","   10",,,"14.3","18.3",,,,,,,,
"USW00094889","2019-07-24","2.4",,," 1307","0.0",,,,"26.1","12.2",,"   10","   30",,,"6.3","8.5",,,,,,,,
"USW00094889","2019-07-25","1.4",,," 1423","0.0",,,,"28.3","12.2",,"  310","  330",,,"10.7","16.5",,,,,,,,
"USW00094889","2019-07-26","1.6",,," 1419","0.0",,,,"29.4","13.3",,"  210","  150",,,"5.4","8.1",,,,,,,,
"USW00094889","2019-07-27","3.8",,," 1719","0.0",,,,"29.4","15.6",,"  260","  260",,,"9.4","11.2",,,,,,,,
"USW00094889","2019-07-28","3.8",,," 1520","0.0",,,,"31.7","20.6",,"  240","  270",,,"7.6","11.6",,,,,,,,
"USW00094889","2019-07-29",,,," 1424","0.3",,,,,,,"  250","  250",,,"10.7","14.3",,,,,,,,
"USW00094889","2019-07-30",,,," 1601","0.0",,,,,,,"  350","   10",,,"7.6","10.3",,,,,,,,
"USW00094889","2019-07-31","3.1",,," 0353","0.0",,,,"27.2","17.2",,"  360","   50",,,"5.8","7.6",,,,,,,,
"USW00094889","2019-08-01","2.0",,," 0810","0.0",,,,"26.7","11.7",,"   40","   40",,,"5.4","6.7",,,,,,,,
"USW00094889","2019-08-02","1.8",,," 1614","0.0",,,,"28.3","9.4",,"   40","   80",,,"5.4","6.7","    1",,,,,,"    1",
"USW00094889","2019-08-03","1.7",,," 2218","0.0",,,,"30.0","10.0",,"  340","  340",,,"4.5","6.3",,"    1",,,,,"    1",
"USW00094889","2019-08-04","1.9",,," 1723","0.0",,,,"31.1","15.6",,"  260","  250",,,"5.8","6.7",,,,,,,,
"USW00094889","2019-08-05","2.0",,," 1347","0.0",,,,"30.6","15.0",,"  300","  290",,,"5.8","8.1",,,,,,,,
"USW00094889","2019-08-06","1.9",,," 1651","0.3",,,,"26.7","17.8",,"  300","  300",,,"4.5","5.8",,,,,,,,
"USW00094889","2019-08-07","2.6",,," 1451","0.0",,,,"29.4","15.6",,"  280","  280",,,"6.7","8.5",,,,,,,,
"USW00094889","2019-08-08","4.6",,," 1225","0.0",,,,"28.9","12.2",,"  290","  300",,,"10.3","14.3",,,,,,,,
"USW00094889","2019-08-09","3.9",,," 1132","0.0",,,,"26.7","11.7",,"  300","  330",,,"8.1","12.1",,,,,,,,
"USW00094889","2019-08-10","1.6",,," 1336","0.0",,,,"27.8","10.0",,"  300","  300",,,"6.7","8.9",,,,,,,,
"USW00094889","2019-08-11","1.6",,," 1317","0.0",,,,"28.9","10.6",,"  280","  290",,,"6.7","8.5",,,,,,,,
"USW00094889","2019-08-12","2.4",,," 1926","0.0",,,,"29.4","16.1",,"  220","  210",,,"6.7","8.9",,,,,,,,
"USW00094889","2019-08-13","2.9",,," 1613","0.0",,,,"29.4","18.3",,"   40","   10",,,"6.3","8.1",,,,,,,,
"USW00094889","2019-08-14","2.2",,," 1549","0.0",,,,"28.9","13.3",,"   70","   90",,,"4.5","7.2",,,,,,,,
"USW00094889","2019-08-15","2.9",,," 1740","0.3",,,,"27.2","17.8",,"  350","  350",,,"6.3","7.6",,,,,,,,
"USW00094889","2019-08-16","2.1",,," 1540","0.0",,,,"27.2","16.7",,"  200","  220",,,"6.3","7.6","    1",,,,,,"    1",
"USW00094889","2019-08-17","2.5",,," 1108","0.0",,,,"29.4","16.7",,"  270","  220",,,"6.7","25.0",,"    1",,,,,,
"USW00094889","2019-08-18","3.0",,," 1904","9.1",,,,"29.4","17.8",,"  330","  330",,,"10.3","12.5",,,,,,,,
